kind,unit,label,method,site,mean_weight,sd_weight,n_edges_on_skeleton,mean_weight_on_skeleton,strength_skeleton,within_module_mean,strength_lioness,sum_tu,river_basin,stream_order,UDF,lat,lon,n_det,mean_log,basin
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_029,0.3102936153318,0.405724841301759,491,0.869597499593239,426.97237230028,0.88032916908631,1034.47119620827,275.79808106569726,Elbe,1.0,95.1,52.028883,11.697997,129,1.597442538946882,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_030,0.207656531799989,0.282662658886933,491,0.770823317160846,378.474248725975,0.782791263276166,455.376705027402,27.616468327685695,Elbe,4.0,30.8,52.033881,11.094361,74,0.5851288224679,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_035,0.262204073095217,0.262061156492124,491,0.791105019662949,388.432564654508,0.788047213058013,399.711454832316,20.80335177167977,Elbe,1.0,45.1,51.730251,11.264675,27,-0.042895678888505026,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_036,0.275214971185829,0.257183144607568,491,0.790162671370105,387.969871642722,0.78938501826943,370.289943313298,1.2880826980781828,Elbe,3.0,31.8,51.752967,11.072876,24,-0.09407565148651507,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_052,0.299651004253192,0.258788857616224,491,0.835357186892697,410.160378764314,0.835976110833004,494.523042879889,0.023629434454144657,Elbe,1.0,0.0,51.964106,11.113824,5,-0.2606384765523252,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_053,0.213750548515526,0.288056890108289,491,0.767992152847958,377.084147048348,0.772139042510985,448.192341477894,40.50434212060182,Elbe,4.0,30.8,52.033881,11.094361,85,0.5822333977097605,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_101,0.247885360066817,0.320655676374242,491,0.800363516447364,392.978486575656,0.808514112657205,642.212468704093,46.49781475299314,Elbe,5.0,51.1,52.423935,13.100133,114,1.1038849132101347,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_156,0.225491855596066,0.266980644401433,491,0.772859727228228,379.47412606906,0.782924788940895,372.41466777224,1.654716554365198,Elbe,5.0,19.3,51.7789519,13.0747829,74,0.47750927593348674,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_157,0.256481034189772,0.284123561256672,491,0.822694362139772,403.942931810628,0.824350523456424,475.569953659202,0.45883670112478464,Elbe,6.0,21.1,51.861985,12.592216,26,-0.0199756367289475,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_200,0.228748757781645,0.302340386922537,491,0.741622779519962,364.136784744301,0.755376450641627,447.32061013972,1.2155386392934477,Elbe,5.0,16.1,51.847332,11.705812,101,0.9301934778364873,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_201,0.277253234042477,0.27339925346093,491,0.828346459757312,406.71811174084,0.829433512478812,490.36413371996,0.001113335447772643,Elbe,2.0,23.0,51.867988,10.892055,12,-0.1754957317743013,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_209,0.240469390292908,0.264852272784938,491,0.77208708936405,379.094760877748,0.769295560468806,356.085448997328,1.1576810865758704,Elbe,2.0,19.0,51.741715,11.3577,48,0.1655788268073512,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_214,0.292511352684006,0.266918011885431,491,0.832459572311119,408.737650004759,0.832968495133286,492.345276008723,0.03815312361543259,Elbe,1.0,0.0,51.729878,11.079224,8,-0.24576430882988404,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_215,0.348423145170601,0.34545987491998,491,0.856212201570699,420.400190971213,0.866539516077407,770.442032856071,133.6232226744387,Elbe,1.0,95.1,52.028883,11.697997,144,1.5121049336373937,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_240,0.210262600231764,0.287239422136424,491,0.765173533031018,375.70020471823,0.772781438210546,409.762849788792,0.26207622044434514,Elbe,2.0,29.0,51.904664,11.062966,83,0.5256212514921074,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_280,0.229980649052891,0.271176455871743,491,0.789475192684674,387.632319608175,0.788237757972961,382.679112290498,1.5845264304480748,Elbe,1.0,0.2,51.86,12.211,92,0.6136705866249018,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_281,0.227126156579758,0.265259171676974,491,0.785465643421234,385.663630919826,0.797245068943041,376.375532164276,1.7175226653213531,Elbe,7.0,30.4,51.957,11.913,78,0.48276854861875246,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_282,0.231803865504876,0.27988745185913,491,0.812319245757584,398.848749666974,0.817803056822193,417.067638333217,5.066139535600984,Elbe,7.0,30.4,51.986638,11.880605,91,0.6819944919264725,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_283,0.231451695306667,0.278560254672962,491,0.808813386279425,397.127372663197,0.816396709598192,403.839222316621,4.191842494002308,Elbe,7.0,30.4,52.06694,11.6792,91,0.6642219966184671,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_284,0.236098384267577,0.281369233919675,491,0.811766527548163,398.577365026148,0.81688800193394,418.833343474353,3.7915359293440294,Elbe,7.0,30.4,52.129125,11.643696,97,0.7296223726877878,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_285,0.232912691194879,0.280139715394979,491,0.803974844998191,394.751648894112,0.805822898598151,436.667078333844,3.7467333243309247,Elbe,7.0,22.1,52.2157,11.70437,95,0.690547466643234,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_286,0.227748012169889,0.268590532059216,491,0.785923193635874,385.888288075214,0.796296075019799,371.584884536531,2.065783402441064,Elbe,7.0,22.0,52.334,11.813,81,0.5123175135448967,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_287,0.23153434329813,0.270287391896831,491,0.801240451917016,393.409061891255,0.809338993850617,388.734795618648,2.3061195897477402,Elbe,7.0,22.0,52.539792,11.979027,83,0.510655485895477,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_288,0.229419775793338,0.270018279399862,491,0.793581996140747,389.648760105107,0.801692025686577,382.783263323036,2.4898973860437197,Elbe,7.0,21.9,52.786934,12.031543,82,0.5369839272990627,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_289,0.240205399380784,0.278510749536161,491,0.805980625989511,395.73648736085,0.808397004105343,403.623677124364,2.9908921790814174,Elbe,7.0,21.9,52.83788,12.039297,104,0.6978543456042339,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_290,0.228440288046941,0.274954911717016,491,0.797888328433882,391.763169261036,0.805290057267673,388.677553934562,2.5290698087642007,Elbe,7.0,23.6,52.986317,11.751564,83,0.48394172061503204,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_291,0.230421224219146,0.28593310253682,491,0.812898144218315,399.132988811192,0.816945043423013,421.988509966815,3.5730455842381463,Elbe,7.0,23.0,53.039132,11.635786,91,0.6278228681714105,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_292,0.236286190697486,0.289136339497055,491,0.811679036039135,398.534406695215,0.813324272576569,422.39496580067,4.618136982209467,Elbe,7.0,23.2,53.04717,11.554186,99,0.7215184203118924,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_293,0.230544401387103,0.288294958982384,491,0.813132970605283,399.248288567194,0.816155573295825,424.355730435064,3.8371949165926864,Elbe,7.0,23.3,53.133475,11.248753,92,0.6439025990539863,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_294,0.229002548351264,0.285709147559929,491,0.810955558510728,398.179179228768,0.814130479482193,418.550503679043,3.379297786581652,Elbe,7.0,21.3,53.232719,10.897789,91,0.6293387554152909,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_295,0.227017313679386,0.28651412562707,491,0.810169561457732,397.793254675746,0.814186989261432,420.378236866241,3.7256183078178537,Elbe,7.0,21.0,53.368025,10.547661,88,0.5919231872305349,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_296,0.227079374100461,0.285472609820125,491,0.808639900940632,397.04219136185,0.813344761257416,410.830134181615,3.7746921887086726,Elbe,7.0,20.8,53.424518,10.350688,88,0.598003007331894,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_297,0.226405107373796,0.26182394532255,491,0.780034585252893,382.99698135917,0.797055153597134,368.400662540489,3.4018713783479213,Elbe,2.0,0.0,51.823,12.839,65,0.4350050165420915,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_298,0.236940327015332,0.294352979274048,491,0.79597974576997,390.826055173055,0.792467420225467,437.848219558979,9.861830758085445,Elbe,5.0,33.2,51.87367,12.24583,100,0.8998603060489307,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_299,0.224998261464185,0.292501231837293,491,0.81525310389958,400.289274014694,0.817663259433409,459.389388709075,18.355309386240453,Elbe,7.0,30.4,51.977,11.886,89,0.7987408988131749,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_300,0.227881988930632,0.266400592530022,491,0.794021961459471,389.8647830766,0.800608574334736,382.746680706692,2.5373358404670783,Elbe,7.0,23.6,52.908092,11.879533,76,0.438521252395684,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_372,0.295937211764843,0.266513533992064,491,0.836565664159052,410.753741102095,0.837872248555445,496.733504024305,0.00019624701892019138,Elbe,1.0,0.0,52.158103,12.67008,7,-0.24092510201399117,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_373,0.270697340990315,0.287178199768859,491,0.836049873499862,410.500487888432,0.837474227272257,495.096657824762,0.001767253858810797,Elbe,1.0,0.0,53.221614,11.841881,15,-0.10150792794570973,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_374,0.248674455617641,0.28595511994137,491,0.79611105149891,390.890526285965,0.796113511237583,432.372250636608,0.04431976945252512,Elbe,1.0,0.0,53.137181,12.165906,31,0.07328336400588249,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_424,0.25933454438687,0.285044511010614,491,0.827394743586452,406.250819100948,0.824927631378784,481.90975457833,0.007327324972958734,Elbe,1.0,,54.15847,10.779928,22,-0.04386641605797548,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_434,0.208068753310994,0.280139627890509,491,0.733642930558524,360.218678904235,0.77399363803168,525.965424750511,31.16420086920171,Elbe,2.0,29.0,51.941583,11.158639,71,0.5362751809817548,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_437,0.279924889524128,0.288699336229495,491,0.834777039862287,409.875526572383,0.835041967264173,502.110821422378,0.0015531484126317273,Elbe,1.0,0.0,51.734622,10.659567,10,-0.18071766923189211,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_438,0.258095255470129,0.289907607886038,491,0.83384861798141,409.419671428872,0.834561531823744,497.666738074922,0.02135296461790131,Elbe,1.0,0.0,52.592458,11.8008148,19,-0.046522308686770396,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_439,0.250579821605786,0.293179383988766,491,0.822960280896837,404.073497920347,0.822426680588583,497.6373513546,0.04680779513989169,Elbe,1.0,0.0,52.07571,11.31275,25,0.01890357925569996,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_440,0.20287715210281,0.318569017826078,491,0.754814803076855,370.614068310736,0.760623270573735,470.272009694806,8.194668603908632,Elbe,1.0,45.1,51.721104,11.27815,66,0.5442258215341906,Elbe
conc,Sec_Elbe_Lower,Lower Elbe (section),bonobo,EUS_441,0.259952337755656,0.289342573101735,491,0.829989381797715,407.524786462678,0.832746014725584,486.173149659679,0.06650772801299966,Elbe,2.0,23.0,51.89230556,10.97680556,19,-0.04997363519828392,Elbe
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_017,0.235292618942424,0.322178804157163,177,0.906351877718113,160.424282356106,0.912762310982823,162.429508807807,0.00852065645200173,Rhine,4.0,100.0,47.061138,7.630828,17,-0.1678109329460876,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_070,0.205676256220795,0.339886665997028,177,0.908088915302912,160.731738008615,0.908786981369553,181.231765439176,0.2717501649712542,Rhine,4.0,100.0,47.061138,7.630828,67,0.3890931220222177,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_071,0.231454047465447,0.314268465503176,177,0.891801940401469,157.84894345106,0.895290404888663,158.526499818749,0.11601347964812476,Rhine,6.0,94.9,47.264483,7.823449,17,-0.14581242042795856,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_072,0.208371812242325,0.318455862750984,177,0.888782679050953,157.314534192019,0.897867131107745,159.762364884679,0.20006019075268466,Rhine,6.0,95.0,47.266159,7.828628,50,0.16414822046049704,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_073,0.213521607309079,0.31484802989435,177,0.869744551570417,153.944785627964,0.875745401429584,145.955474377269,0.06982408821560927,Rhine,2.0,100.0,47.4156775716131,9.19848898749848,31,0.03171429085158681,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_074,0.204540247505346,0.347502264532723,177,0.916773590474375,162.268925513964,0.923184525928381,200.474474915266,1.6844311876893527,Rhine,2.0,100.0,47.415744,9.198482,65,0.43689890401047227,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_075,0.218623884034338,0.371486886735087,177,0.931901639208912,164.946590139977,0.935247905447132,221.509013875004,1.8110981351576163,Rhine,2.0,100.0,47.445835,9.152919,78,0.623743503460184,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_076,0.235844778409096,0.363406131507959,177,0.924327236875119,163.605920926896,0.926650148406896,206.161756302596,1.24323109564674,Rhine,3.0,100.0,47.569311,8.47944,87,0.6236893739143513,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_077,0.258170515440962,0.404168780814307,177,0.937999908717512,166.025983843,0.941335932534363,243.776464675686,1.1391080966846487,Rhine,4.0,100.0,47.437823,8.352392,99,0.8715166163683141,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_078,0.217607569641146,0.314924648557358,177,0.86461706906715,153.037221224886,0.880774451591353,145.091802833907,0.20822908767355883,Rhine,2.0,100.0,47.402115,8.408079,32,-0.001693975497789338,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_375,0.20763688001312,0.335479372358339,177,0.902193541415864,159.688256830608,0.906889772155786,157.1846796604,0.2099030831360593,Rhine,1.0,0.0,48.740521,8.135913,52,0.2162184061774581,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_403,0.203689339134078,0.341630180961223,177,0.905893606092545,160.343168278381,0.912135365336595,167.953764269283,0.38073184117626707,Rhine,1.0,1.4,49.077422,7.982825,37,0.11236140472774349,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_404,0.238600345634589,0.320971138374068,177,0.907656838032414,160.655260331737,0.914651275665004,164.106021482142,0.36728952246433566,Rhine,1.0,,49.236277,8.075976,14,-0.1967144540208739,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_405,0.239509464828944,0.325654606531563,177,0.908543125008683,160.812133126537,0.915906607125061,165.337214943628,0.1747995504276756,Rhine,1.0,14.9,49.238858,8.049594,8,-0.22137619048115195,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_406,0.202291144051147,0.33883210216702,177,0.882242658806652,156.156950608777,0.899821757199524,152.637720952829,2.4176930690838385,Rhine,1.0,,49.482365,8.19556,57,0.28143511923072273,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_407,0.242390629574918,0.323802049368488,177,0.906653580176121,160.477683691173,0.913239415411541,162.828554076726,0.0016728804186640794,Rhine,1.0,0.0,49.458909,8.097652,8,-0.2321802160735503,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_408,0.210644612436982,0.347260619578438,177,0.904537373107964,160.10311504011,0.914322957125512,163.175385519451,0.9531299093415642,Rhine,1.0,0.0,49.150369,8.052006,60,0.4599877131135774,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_409,0.235893859057991,0.322040581033122,177,0.901151327362574,159.503784943176,0.905444184162303,155.60808454868,0.010640690619452232,Rhine,1.0,0.0,49.173553,7.95339,11,-0.21323639919014462,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_410,0.202321178478406,0.344341772905083,177,0.904757319133934,160.142045486706,0.910548125598391,167.382525389791,1.0646528881909758,Rhine,1.0,,49.139221,8.063434,50,0.394050838756549,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_411,0.244821969258971,0.322013096863197,177,0.90852428639741,160.808798692342,0.915888712557308,165.337214943628,0.000121188559719258,Rhine,1.0,,49.140397,7.986364,5,-0.2591260299967922,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_412,0.216647934754882,0.328884031392586,177,0.902552355536115,159.751766929892,0.907395210519644,163.552034411382,0.0029340079179109935,Rhine,1.0,0.0,49.302446,8.147199,34,-0.039007324556123366,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_413,0.243956368320959,0.324950290341121,177,0.908533403526648,160.810412424217,0.915897372875394,165.337214943628,0.0033875755635067195,Rhine,1.0,,49.305376,8.079338,5,-0.25466808098055693,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_414,0.227287427287222,0.327195658745763,177,0.907307301717614,160.593392404018,0.914147207746912,163.682607074763,17.291982922811922,Rhine,1.0,13.1,49.258726,8.118499,22,-0.10455140852418132,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_415,0.241701940189903,0.323010731951284,177,0.905477755924469,160.269562798631,0.911572604958637,166.897152157852,0.18722237093132382,Rhine,1.0,0.0,49.265806,8.056276,7,-0.24006925198288281,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_416,0.211924205532476,0.332827051726274,177,0.884699684990084,156.591844243245,0.918079373094723,187.416103537299,5.791904571162355,Rhine,1.0,1.4,49.068706,8.005802,74,0.5138192490671403,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_417,0.24702674668391,0.321147258227961,177,0.908534612677929,160.810626443993,0.915898521432931,165.337214943628,0.0001189552028907174,Rhine,1.0,5.5,49.07187,7.948855,4,-0.2734656910018177,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_418,0.201868093697616,0.342746237268047,177,0.899375459760005,159.189456377521,0.906250246099479,153.423411033563,0.44878422612767915,Rhine,1.0,5.5,49.046771,7.986717,53,0.2749189017275695,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_419,0.244190944634214,0.324304006877144,177,0.908468864542345,160.798989023995,0.915805017101411,165.220701965688,0.00028785538393106294,Rhine,1.0,5.5,49.061533,7.947752,6,-0.2542939764963305,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_420,0.237723429664316,0.327364827065868,177,0.908561126004413,160.815319302781,0.915923705544141,165.337214943628,0.0005671532594996934,Rhine,1.0,,49.28122,8.113479,11,-0.19989915396881744,Rhine
conc,Sec_Rhine_Upper,Upper Rhine (section),bonobo,EUS_421,0.235077932021819,0.330617580513804,177,0.908530458570202,160.809891166926,0.915894575489074,165.337214943628,0.002607511607480342,Rhine,1.0,0.0,49.281804,8.093535,10,-0.19487099968267044,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_084,0.185617336025611,0.328375088532892,339,0.852197483360038,290.797362308077,0.850976201408211,291.223334095995,0.2579073783538736,Rhine,,0.0,52.042027,5.109697,72,0.44892244755617494,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_111,0.185118067778261,0.341545328295171,339,0.901230127481266,307.419409512912,0.902469360311077,313.924386644663,9.799230786720548,Rhine,1.0,,50.810022,6.1050229,74,0.4817578037569467,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_112,0.199694087542579,0.369143840939869,339,0.924775424755355,315.401258630634,0.925264795804844,371.063813492137,68.01550349775431,Rhine,1.0,0.0,50.797846,6.079448,91,0.7833868865531464,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_113,0.183754244225175,0.338797206272067,339,0.906305549049677,309.13998605327,0.907167739593591,323.291123765708,9.723497569381728,Rhine,3.0,32.9,50.797832,6.229975,66,0.39034543073399086,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_114,0.191411822389474,0.373672270359798,339,0.924819130957107,315.416073570215,0.925739558882549,371.064413432765,57.54312460049475,Rhine,3.0,32.9,50.798113,6.230543,86,0.7322622819092515,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_115,0.189174234584714,0.361032002103658,339,0.919885163021053,313.743470635509,0.920565400285453,350.671340570922,37.03872319692765,Rhine,2.0,85.3,50.810022,6.105228,84,0.6468367430482106,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_116,0.17923708989489,0.338780332989164,339,0.907347014165977,309.493031571478,0.907763613457598,317.631261672489,14.046875527594047,Rhine,2.0,85.3,50.811671,6.105135,65,0.41517039417773016,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_218,0.207211523841408,0.32688268958403,339,0.891586208948028,304.150148427113,0.892176654935374,294.107238242804,0.17477425471873081,Rhine,,87.3,52.248188,5.053219,23,-0.1268484387201533,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_221,0.214270355601061,0.386703033163033,339,0.915872344379209,312.383145161207,0.916526408321039,371.883634189597,3.4273090431207827,Rhine,3.0,87.3,52.248439,5.051222,104,0.8761306462764302,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_238,0.211172941087418,0.3617090102616,339,0.908879072761693,310.0275203821,0.912417515555913,341.267319434407,0.5203916786272432,Rhine,7.0,,51.471187,6.688798,108,0.7465149678125002,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_239,0.226703553154171,0.374355982687926,339,0.917955724192535,313.147347206746,0.921284674674652,360.322006222366,0.7075570565976357,Rhine,1.0,,51.479476,6.678543,113,0.8681634834389511,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_258,0.237689726799437,0.321421778346319,339,0.910900138287646,310.697568958703,0.912676479777605,322.825929694668,2.9777677462522905e-05,Rhine,4.0,8.4,50.29727,10.107735,3,-0.2737237434345081,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_259,0.236422353658999,0.324310561636505,339,0.912003849828933,311.071722057946,0.91390329760199,324.113561176423,5.9489411805908735e-05,Rhine,4.0,8.4,50.297581,10.106185,5,-0.2742121890127483,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_260,0.227941472651498,0.327090807905463,339,0.907270745129787,309.467206639902,0.908654117410311,313.782610236865,0.0022182391666683773,Rhine,4.0,8.4,50.297526,10.106084,10,-0.22298145846475265,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_261,0.190284311907658,0.331435640141554,339,0.899328945556232,306.774923019292,0.910923690410834,295.209286702913,4.0830932676915594,Rhine,4.0,8.4,50.297348,10.106423,51,0.2007315602526016,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_262,0.20384402544507,0.338016370081664,339,0.900761742392469,307.260652368543,0.901600524440728,332.07464776441,0.05425379374107739,Rhine,4.0,8.4,50.297559,10.108078,26,-0.033643189947931335,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_263,0.190813802805918,0.33209658047329,339,0.898595655016587,306.526337434092,0.909539028334019,295.308672499052,2.983053925879152,Rhine,4.0,8.4,50.2885,10.102729,51,0.19607107030072626,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_264,0.190205925892518,0.330098411602416,339,0.897110030494955,306.022711786383,0.903890705974519,296.06851416235,3.3919788550541154,Rhine,4.0,8.4,50.290859,10.100588,51,0.19931965210890887,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_265,0.223187104828071,0.330625453141181,339,0.911993432980498,311.068188901568,0.913893229470381,324.113561176423,0.05720908742014246,Rhine,1.0,0.0,50.016425,10.229141,12,-0.20074439882298592,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_266,0.222550476146505,0.33098607528953,339,0.911992083370999,311.067731144976,0.913891925037081,324.113561176423,0.07298572128985767,Rhine,1.0,,50.017327,10.228221,13,-0.19447930797748847,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_381,0.223392993508789,0.331314571887714,339,0.909398977124068,310.188668090759,0.911284113037825,318.138628443013,0.023737978077579908,Rhine,1.0,0.0,50.364697,8.988803,13,-0.17499634298502859,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_382,0.199361093690952,0.355135475327533,339,0.90765455245127,309.597313154882,0.909196814061084,317.841654368714,0.0023220090458224325,Rhine,1.0,0.0,50.414425,8.882782,29,-0.0014307197469473297,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_383,0.191514086529485,0.35617798752268,339,0.900599401505426,307.205628198874,0.901799799933537,302.651196625056,0.13927946653270754,Rhine,1.0,0.0,50.4097711,8.9239639,35,0.09211347960094657,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_387,0.232650284043408,0.32926851327643,339,0.911972197035379,311.060986156922,0.913872704270518,324.113561176423,0.00020826418895593558,Rhine,1.0,0.0,52.159343,10.821136,4,-0.24002000182175992,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_388,0.232291212164473,0.329015821760791,339,0.911354030438277,310.851427829314,0.913187753831297,324.028515805171,0.00913766892791609,Rhine,1.0,,52.165596,10.832034,5,-0.23663014671361318,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_392,0.197508536828197,0.353520457616624,339,0.905217938146001,308.771299835764,0.906631092656798,313.445900542537,0.005382811251466463,Rhine,1.0,,52.388738,7.196858,31,0.024547929799528915,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_393,0.218539988928506,0.342373922991249,339,0.911048325231825,310.747798358203,0.912845413521374,321.809557937558,0.002389564463395213,Rhine,1.0,0.0,52.175367,10.684714,14,-0.14656462754372176,Rhine
conc,Sec_Rhine_Lower,Lower Rhine (section),bonobo,EUS_400,0.186100007413921,0.336251176086311,339,0.864862401176018,295.090765206633,0.865264664972995,284.235177752525,0.06649918603583888,Rhine,1.0,,50.654141,6.636399,58,0.3423544445681735,Rhine
