"kind","unit","label","method","site","mean_weight","sd_weight","n_edges_on_skeleton","mean_weight_on_skeleton","strength_skeleton","within_module_mean"
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_382",0.189332728335886,0.303039234650252,573,0.818413102068247,476.545258377519,0.821356297672719
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_383",0.184359403279908,0.299659572009608,573,0.804792596087956,468.76470267999,0.811073397819068
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_387",0.216829108266628,0.283730759907204,573,0.819972018107045,477.464917281416,0.822752250538146
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_388",0.216273052630231,0.28384520572433,573,0.819279276772186,477.067670366053,0.821944445276093
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_392",0.189206448620017,0.299954500848939,573,0.813802248706059,473.92469846109,0.816190869738432
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_393",0.204873901647812,0.291719380992251,573,0.817708386227964,476.159605356375,0.820022857405057
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_400",0.178980207799135,0.288225603322319,573,0.774226455606819,451.191947388055,0.783538044029536
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_401",0.192990196744278,0.295553666571928,573,0.817333013834278,475.950183351459,0.819145123756223
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_402",0.182834600633,0.299444701956231,573,0.80977329807422,471.103056196225,0.811505926989622
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_403",0.179596162087288,0.301869660696464,573,0.811535256360298,472.194088281794,0.814583319415225
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_404",0.210664304375144,0.280021591129551,573,0.813935651847696,473.92691757849,0.817141929458394
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_405",0.212615048190013,0.28484773463166,573,0.821009061657002,477.986761194389,0.824149206030384
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_406",0.175534479221759,0.293491550069743,573,0.752977221310579,438.259199175367,0.758618788428156
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_407",0.215454003577278,0.280156352825396,573,0.817620161488225,476.116607596598,0.821243057348422
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_408",0.180853628908875,0.309273028028993,573,0.800213522825007,466.140944689373,0.812432499970047
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_409",0.210390474470003,0.282043267487477,573,0.808543750205167,470.916385336786,0.813034451643962
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_410",0.177878053560239,0.305495249350284,573,0.794421798309673,462.799872973273,0.808102558530071
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_411",0.217701527405202,0.281705817093076,573,0.818635981382101,476.698345251621,0.822607577828128
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_412",0.192186491230979,0.286140669745283,573,0.801754486905021,466.703522547319,0.805453860123234
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_413",0.217612405757259,0.282010688267889,573,0.819263862157117,477.059122333769,0.822364762476584
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_414",0.19945192182211,0.286168505885293,573,0.816697229275793,475.567486333039,0.820579706316912
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_415",0.214586550446377,0.281773621484728,573,0.812688236943317,473.290623492204,0.818528646417297
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_416",0.177563533331476,0.291441806220244,573,0.762663571272754,444.445232588712,0.761854742000673
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_417",0.219067408388439,0.281275378757662,573,0.82102215591586,477.970832051401,0.82417019394041
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_418",0.177699617006614,0.298506223982924,573,0.804887153203843,468.819608054198,0.805598389558872
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_419",0.21796655879463,0.281141153575583,573,0.820667109014629,477.862908378345,0.823709084632533
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_420",0.212350471045612,0.284381981303159,573,0.818382237710044,476.533884341854,0.821749772200978
"tu","Rhine_Lower","Lower Rhine","bonobo","EUS_421",0.208933730021233,0.289168452872755,573,0.818289853148363,476.49984738278,0.820681871256611
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_018",0.0407670480697781,1.05542710618893,1115,0.593849662092317,1233.56484465462,0.587776572957659
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_019",0.0513112051452901,0.872980167919009,1115,0.396922367939443,800.930474765353,0.438137270697978
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_020",0.251016531178734,0.4546296892532,1115,0.599695168077294,730.306407951834,0.631982173667239
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_021",0.537463119347934,0.386759274903234,1115,0.880710124852303,1000.50970508682,0.882478664339414
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_022",0.135980916325987,0.689771747373307,1115,0.508212052484075,798.079438524595,0.536847225769644
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_023",0.100355090347112,1.20096600680518,1115,0.758313391471251,1326.38188249736,0.661071822717443
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_024",0.333166077785737,0.452731705893767,1115,0.674666174958835,810.063396402244,0.668206161048465
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_025",0.327300236562513,0.494785897890379,1115,0.634327376485125,857.20879588845,0.630275929000924
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_026",0.532091970272826,0.52060595507978,1115,0.864131001738332,1023.3014954714,0.855821231505414
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_027",0.0538972202512833,0.805176221600754,1115,0.379994989033392,828.497163175711,0.530713717458692
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_028",0.326548352295664,0.508048727954843,1115,0.540054258882358,746.769625743737,0.55843708061854
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_029",1.10571005320126,3.03367865632486,1115,1.96847855565572,2588.75520174395,1.81307162784325
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_030",-0.0205818753451278,1.16732991934418,1115,0.410081935176374,973.429398607701,0.450836314121027
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_031",0.2362695760741,0.471428298376068,1115,0.53248113595332,746.098189490958,0.570028363920436
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_032",0.807286034968733,2.13846928770316,1115,1.41943073431037,1898.84202859244,1.30028201787253
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_033",0.0807592579933731,0.763575911965618,1115,0.469424055765319,786.475536857807,0.559090937428082
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_034",0.439492404132762,0.400393285125061,1115,0.776388634209564,908.927665215779,0.755821579480793
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_035",0.33553316543601,0.434563947527043,1115,0.680272060626362,832.47677184703,0.653980580018172
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_036",0.389073821209059,0.422886211195443,1115,0.607240844910293,791.644035377091,0.615278477098432
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_037",0.0838505145983149,0.703761847752138,1115,0.450440343264974,763.04528426405,0.470442689640917
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_038",0.152738601622875,0.886838765050033,1115,0.798309332463676,948.169625383615,0.777832836024829
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_039",0.109115797925522,0.549469016281731,1115,0.470366845980957,715.702461486979,0.529995849225476
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_040",0.545814071447778,0.339051402248173,1115,0.833231194006953,962.596267205626,0.819368607110373
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_041",0.0776786695683699,0.741738805559221,1115,0.454365626842428,760.937149541609,0.530689360014114
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_042",0.103670432423917,0.963914436554896,1115,0.497333958050988,943.860406391301,0.542058856848455
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_043",0.0750662867797931,0.814679951496261,1115,0.473936290625426,850.868092066674,0.52531966417373
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_044",-0.00480622276479664,1.10860762061758,1115,0.237038213626741,881.795602925903,0.305831538526293
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_045",0.0334702442026541,1.12943660141858,1115,0.325423052286826,773.284040167775,0.35761740147269
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_046",0.0743170589821971,0.724937739398541,1115,0.257581477863872,767.31650777637,0.253157741067368
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_047",0.309570221437221,0.778991029583405,1115,0.781262991000289,960.309822312863,0.750290666907715
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_048",0.288491499873753,0.785406786544214,1115,0.74659751373739,933.670456514405,0.730023655383185
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_049",0.142101642742951,0.806047980761659,1115,0.555194801718024,787.884657146338,0.510179851905399
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_050",0.139903912575096,0.691638585959565,1115,0.565673202033935,762.260368501075,0.549714737331801
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_052",0.525339296596481,0.346387398806615,1115,0.890335469632569,992.724048640314,0.888037948143338
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_053",0.052912838481375,0.985621152764712,1115,0.437976449452041,860.255645737591,0.455422298880679
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_054",-0.0347691637952256,1.57000668426061,1115,0.363422958253875,968.124228828537,0.331962665018261
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_055",0.201449298165303,0.779177791310257,1115,0.673698667171473,856.297192089882,0.655474810413032
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_056",0.272382155683125,1.12897543929793,1115,0.679263234861942,1140.03784482332,0.593218161129207
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_057",0.0734532855885273,1.78167683150893,1115,0.353607939543559,874.024829717474,0.348501316103381
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_058",0.116744649318884,0.663078770171412,1115,0.453785367209022,680.875393602453,0.509854735498211
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_059",0.0934533274646622,0.635579258007614,1115,0.452444765654512,730.059387921316,0.461358369570384
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_060",0.0977879722708481,0.748110189270462,1115,0.524437630409892,786.970516999013,0.489319098529221
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_061",0.0855517238918577,0.770484311640441,1115,0.460034143283389,762.873626484056,0.439780887677898
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_062",0.292844378325805,0.48004718178511,1115,0.623335181817331,802.453587788352,0.582886613514792
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_063",0.102627674603361,0.751115306202089,1115,0.520369209878731,828.465979454209,0.495176079687533
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_064",0.136235208956811,0.503623833605541,1115,0.432809102273297,671.705724105049,0.476692871827672
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_065",0.0376722928731626,0.891470371935957,1115,0.383469323941986,709.541284528089,0.380683354752478
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_066",0.0239450873416015,0.996125962855331,1115,0.433408101098446,760.967796227258,0.407097760115043
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_067",0.0811197233675081,1.10655226306853,1115,0.48922879758028,765.37698539751,0.462131810845193
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_068",0.0629906203975104,1.02583353959023,1115,0.465100647643474,763.534966855334,0.422608200937498
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_069",0.242000377458756,1.35383296425032,1115,0.47853525235704,797.624467952786,0.442383312611573
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_079",0.0601207073733767,1.11894634362183,1115,0.280443858407373,914.812672628068,0.277401810121035
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_080",0.0953880882205477,0.641400950781696,1115,0.361255245819182,704.546514986883,0.343780980203137
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_081",0.0630104003449635,0.840812234996047,1115,0.363087567945536,809.108633473938,0.383445984199555
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_101",0.309083222041923,1.53133599122364,1115,0.878647295568591,1514.52635185156,0.771247659099909
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_147",0.273145387325348,0.902133702856036,1115,0.685070319858878,941.628901235433,0.637131976840538
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_148",0.0754844547564629,1.15953813174418,1115,0.635857040353426,934.836549082562,0.618386577280002
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_149",0.0914898722944125,0.812856748312201,1115,0.397332024019625,830.821240743964,0.379115981389578
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_150",0.990683350480398,2.92143669564424,1115,1.35842373254079,1963.53329665884,1.35162200997722
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_151",0.106547328914667,1.19681843151045,1115,0.292536076643843,980.007437943007,0.252160641561918
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_152",0.0931194830253462,1.265574876674,1115,0.706357414432076,985.828542392024,0.674082617149001
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_153",-0.0481764251157169,1.58627613757063,1115,0.510502999562574,1016.06975695531,0.484948894721823
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_154",0.260017377980501,0.818568964316114,1115,0.767616254043405,939.457054795292,0.738496216021756
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_155",0.163809497592094,0.887321178814328,1115,0.711268140672081,971.199374605268,0.685293319187759
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_156",0.0951881789305168,0.698583460748111,1115,0.410887607489289,695.315198118226,0.44434116952466
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_157",0.232253506638896,0.93006912375443,1115,0.639458485887202,1048.80036297691,0.601066244299762
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_200",0.148051532196716,1.64425330206868,1115,0.23555591792883,1037.40160974127,0.277115723980612
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_201",0.4125178128419,0.553974860008516,1115,0.832128207636209,968.1174181926,0.829845628300393
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_202",0.745002114496057,2.13108341925302,1115,1.06111601063491,1499.24746024026,1.03766389455206
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_203",0.139512237369479,0.770379057634854,1115,0.496764965272657,807.753592061415,0.476338628334469
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_204",0.11016763058034,0.545458285124777,1115,0.404863561029953,662.420351275925,0.409559638831732
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_205",0.425099980267916,0.488670924089908,1115,0.825062380357242,962.900715681555,0.809185138482952
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_206",0.069872776329855,0.968886239092006,1115,0.543768803778351,1121.12842941287,0.576478531420724
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_207",0.227645782035831,1.29735022980868,1115,0.822160837726519,1427.94622013841,0.820463253226326
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_208",0.514227453207607,0.453487984899908,1115,0.865348176253488,995.310271962443,0.866739233635389
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_209",0.218749932163853,0.468920895562488,1115,0.48021550088058,678.682953682165,0.459145094152418
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_210",0.106951830604761,1.01536518818213,1115,0.63551901413004,900.898145393685,0.591624865783149
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_211",0.183023786566106,0.519124480298595,1115,0.491293970765639,684.825211634955,0.483659433916031
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_212",0.141410262278948,0.763542713852211,1115,0.452173695415131,767.994640081205,0.422569918620525
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_213",0.298130286354989,0.637439158094517,1115,0.644552730251245,820.513408793974,0.636261097450918
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_214",0.494315809178116,0.508653168177968,1115,0.866365721640825,989.024521189764,0.866524886208454
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_215",1.22521871407219,2.62869523289475,1115,1.37330410877349,1767.94845131499,1.32353599670625
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_235",0.392382246510044,0.677738662032717,1115,0.781602306069745,946.946486492734,0.774328425258793
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_240",0.00327245826897955,0.875849599382922,1115,0.452910827456191,856.9884810058,0.418552551848694
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_241",0.113097633860805,0.807475062743169,1115,0.533737882248349,822.029519122226,0.517965313247546
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_242",0.189466557025432,1.50044027695151,1115,1.09228429484753,1493.36411808881,1.13283920764897
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_243",0.603415639607027,1.60987476164915,1115,0.922877635456169,1253.49679995799,0.959769764863285
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_244",0.907700038327228,2.10863390993896,1115,1.90267639239017,2314.78328605351,1.91056575176847
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_245",0.8136692465817,1.90580686932331,1115,1.9255991999965,2203.22715783079,1.96907974660617
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_249",0.1704023925205,0.947035784966582,1115,0.626033656854513,1058.5715580047,0.550901560568189
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_250",0.173379752916952,0.462854453804023,1115,0.457373701146586,653.127031715387,0.451178074950898
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_253",0.721179708753661,1.75865680239734,1115,1.65031242304254,2003.14059483957,1.66405215671059
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_254",1.06465647408999,2.41075883664156,1115,2.17609551076576,2514.0070818424,2.21787843576259
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_255",0.076550179659844,0.935635869035406,1115,0.556634810214198,929.668549115927,0.520811926682139
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_256",0.11710553423404,0.893519032719684,1115,0.57319837706432,843.095988932508,0.539446933199269
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_257",0.177051263906025,0.778708664760727,1115,0.585882502981254,820.862347045839,0.56804301670659
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_267",0.0727179599868538,0.745983791035505,1115,0.37303105889338,792.700827775192,0.373092387660743
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_268",0.0573957480239519,0.745300816140781,1115,0.343944024820801,850.707987183809,0.369974679997209
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_269",0.0269254453079441,1.06344128351661,1115,0.352803756266372,836.096279053796,0.367140948251015
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_270",0.125876174354487,1.09415082764377,1115,0.735852920698862,967.817648630432,0.679800130636762
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_271",0.477871117130954,0.526457956407049,1115,0.854667876468963,989.300778165711,0.841309394972567
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_272",0.126712426086211,1.03749731523785,1115,0.735722828598648,958.829255688312,0.686242787782193
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_273",0.182549654568427,0.811237097899073,1115,0.574576079009659,870.591457544204,0.575304360854982
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_274",0.153619076128436,0.76766971899647,1115,0.641050870796426,873.311922936769,0.646785485663838
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_275",0.157430653619647,0.674465569657061,1115,0.674534864992135,853.345307413427,0.648296987553291
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_276",0.1460053305412,0.649543194147202,1115,0.645529713912956,810.174623698993,0.630768233777958
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_277",0.139579185542225,0.64332112743482,1115,0.664494733929944,816.823677687045,0.670993928192873
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_278",0.146705044449315,0.670257975363589,1115,0.678262866335493,849.290540433055,0.689218221293586
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_279",0.134607401414465,0.587248236621172,1115,0.650395897970687,804.45409099291,0.674807804536016
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_280",0.119237500092611,0.53465183130351,1115,0.622744338341316,771.519426249334,0.644676112486301
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_281",0.107978552354269,0.487172912216751,1115,0.48236097320786,728.656591880575,0.55154228136195
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_282",0.115000249296234,0.666925001443553,1115,0.597236834282924,806.029841736779,0.687735551177622
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_283",0.110966904763245,0.670694539795442,1115,0.569444925632802,805.542686997047,0.691966613758528
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_284",0.141443692696035,0.70380205962447,1115,0.60937214093453,822.424235413621,0.728852671492522
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_285",0.118571401184231,0.747053834474738,1115,0.517807637832279,856.284808716389,0.554752829338114
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_286",0.079327021350482,0.659248290205364,1115,0.429922904943078,789.907959613349,0.442161476527287
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_287",0.115349545580124,0.534081176234019,1115,0.557592878717772,716.448795903228,0.633572390590202
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_288",0.099070561813332,0.580913237664549,1115,0.514611805597162,738.571409642491,0.575114012456114
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_289",0.162096013099289,0.638365773996923,1115,0.607691951524961,766.118848670412,0.608531366808981
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_290",0.0989472742304489,0.545186816146252,1115,0.529369759657763,726.513289260761,0.546820180938497
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_291",0.109585459947181,0.658568460656667,1115,0.58949796757962,805.28315077889,0.591215766776859
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_292",0.143880693947068,0.744581266956605,1115,0.602932919901146,846.685564868541,0.587466524704588
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_293",0.110834789474764,0.806320307855226,1115,0.566276938131193,843.397619944196,0.606047119703867
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_294",0.104575775003269,0.694777392137989,1115,0.549955600876626,808.664534126846,0.556817350864783
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_295",0.0852906605877518,0.735036108729826,1115,0.540421458825433,832.102276498667,0.603678889053602
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_296",0.0899963336245723,0.71870727928025,1115,0.50733871158076,824.951989314694,0.54991929013801
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_297",0.098171639309663,0.667899781367581,1115,0.4500785570189,722.816690181758,0.514775578174042
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_298",0.183442232473682,0.992667591668508,1115,0.621070528501478,986.218765908971,0.632610369915688
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_299",0.0991891244989449,1.11037422075836,1115,0.574186158352774,1040.17802822202,0.727382038387406
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_300",0.106595168819694,0.517748756053945,1115,0.517157717718338,709.561787799718,0.511711631697344
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_372",0.523822899903675,0.362740224125167,1115,0.877315300739032,992.72536837792,0.875778491895931
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_373",0.36468796356402,0.615016966784702,1115,0.894584628753945,997.461861060649,0.89932134132433
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_374",0.247946423068107,0.624317758161153,1115,0.720904465867516,880.900676954074,0.692191389010376
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_424",0.31198195796451,0.604020742353412,1115,0.851715199660387,961.425282271234,0.842278043576913
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_425",0.270647571779926,1.21009973338059,1115,0.832006924039667,981.945211121854,0.815849027099194
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_426",0.083592079562534,0.76370289844534,1115,0.476445211351581,797.599340091365,0.455572715602113
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_427",0.0802126294515125,0.819418248005833,1115,0.430511290321209,858.260418529005,0.462081786753865
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_428",0.32134625662555,0.712389853438977,1115,0.849751349490524,966.851705766002,0.86188996108208
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_429",0.054430023066922,0.951856397136723,1115,0.401728642287543,817.40651417188,0.358532885600566
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_430",0.384590851726988,0.540068290941996,1115,0.871395291741364,978.426528284726,0.866266042492941
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_431",0.191475608275786,0.804994439243446,1115,0.605211391413189,872.999737377218,0.635600337456976
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_432",0.428006327633108,0.495509020324511,1115,0.892745542374755,997.227296379858,0.892091564283597
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_433",0.139119981655418,0.822848882402937,1115,0.434896108146724,847.985253051117,0.427594048658497
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_434",-0.0304652688895691,1.28558481159459,1115,0.09846708106256,1110.04649642337,0.127307704666336
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_435",0.225471024985347,0.646333589719354,1115,0.623187717882712,802.140012820946,0.610064046517592
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_436",0.165614205395196,0.871022987297098,1115,0.76768190745975,938.690263883909,0.735908613453644
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_437",0.400698152804327,0.878351530335605,1115,0.892130301446439,1006.14818595631,0.890896858818288
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_438",0.281975233693836,0.720467605519257,1115,0.880696139220099,993.854553652252,0.877057964545068
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_439",0.22803229903049,0.834726726793301,1115,0.680186088493849,1066.16729003229,0.626275416015105
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_440",-0.0269911440384513,1.81322369309977,1115,0.348026613037609,962.794730917864,0.329803186793067
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_441",0.262665475271894,0.896774293411098,1115,0.834259682493629,968.371136285778,0.832347738797794
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_444",0.144867323539093,0.964626137472411,1115,0.702355437062472,898.831344604352,0.662864971328353
"tu","Basin_Elbe","Elbe (whole basin)","lioness","EUS_445",-0.179539509021318,3.24045884638029,1115,0.638085340620481,1022.39101042109,0.719922131925124
"tu","Basin_Elbe","Elbe (whole basin)","bonobo","EUS_018",0.187735534032559,0.262599407819331,1115,0.635980782875067,709.118572905699,0.637680056694956
"tu","Basin_Elbe","Elbe (whole basin)","bonobo","EUS_019",0.196109991765029,0.230560265725253,1115,0.60613413300502,675.839558300597,0.616080670689077
