"kind","unit","label","method","site","mean_weight","sd_weight","n_edges_on_skeleton","mean_weight_on_skeleton","strength_skeleton","within_module_mean"
"conc","Danube_Lower","Lower Danube","lioness","EUS_341",0.191370043366964,0.527451534153463,440,0.75973385579238,366.958908337583,0.773886005192849
"conc","Danube_Lower","Lower Danube","lioness","EUS_342",0.211681213799671,0.538691796081065,440,0.607926284026599,312.489506762842,0.629165471659294
"conc","Danube_Lower","Lower Danube","lioness","EUS_343",0.184873094135485,0.490099775915716,440,0.76503159021007,373.854886531323,0.777202444403522
"conc","Danube_Lower","Lower Danube","lioness","EUS_344",0.0745750294587382,0.666068042647469,440,0.534081319571248,315.999490775222,0.534615639059779
"conc","Danube_Lower","Lower Danube","lioness","EUS_345",0.182154520114087,0.52841063137239,440,0.669576802628764,348.269345015276,0.666054201125788
"conc","Danube_Lower","Lower Danube","lioness","EUS_346",0.128069841372457,1.21955721920086,440,0.581103949215911,337.179623964749,0.58506302192862
"conc","Danube_Lower","Lower Danube","lioness","EUS_347",0.120950018019107,0.692606159484253,440,0.790212952993982,376.503932120268,0.804302589513399
"conc","Danube_Lower","Lower Danube","lioness","EUS_348",0.138536216668931,0.60814371113561,440,0.74561454102988,381.039215506039,0.737497785613124
"conc","Danube_Lower","Lower Danube","lioness","EUS_349",-0.00132253858107736,1.25878631123564,440,0.762119693376526,408.191983322707,0.755011258075326
"conc","Danube_Lower","Lower Danube","lioness","EUS_350",0.106403072475585,0.786599926724229,440,0.798065402746312,378.041028581504,0.812395258644425
"conc","Danube_Lower","Lower Danube","lioness","EUS_351",0.149864199394211,0.597456949232294,440,0.791733392956333,378.647883445855,0.796315897154147
"conc","Danube_Lower","Lower Danube","lioness","EUS_352",0.0359196802853666,0.953039160825784,440,0.606578530621946,341.106244628914,0.658015969010705
"conc","Danube_Lower","Lower Danube","lioness","EUS_353",0.153973645933871,0.768657478755806,440,0.624398543221756,355.023735636948,0.708969435462411
"conc","Danube_Lower","Lower Danube","lioness","EUS_354",0.266510756479104,0.631072313424695,440,0.696852844776411,353.002827378957,0.713025011476997
"conc","Danube_Lower","Lower Danube","lioness","EUS_355",0.147546594554516,1.44413655201869,440,0.940184077913253,479.328181905946,0.947278103014757
"conc","Danube_Lower","Lower Danube","lioness","EUS_356",0.104151725735664,0.584595445506042,440,0.544777786277832,331.808904307465,0.610979477575442
"conc","Danube_Lower","Lower Danube","lioness","EUS_357",0.246331740493151,0.425133550100734,440,0.709072887380956,342.800989920196,0.721640056275676
"conc","Danube_Lower","Lower Danube","lioness","EUS_358",0.34816875100621,0.414713073512243,440,0.725565743795149,349.486615302151,0.724416544349636
